UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
2218,deudor no comercial,Biotecnologia,Segmento E,Segmento F,Region 5,Zona 4,0,0,1,1,1,0,0,0,0,1,1,39,Malo,Excelente,F,2,SPA,5,60,3,16,90,42,22,35,48,53,14,33,21,32,1,0,1,0,0,1,0,0,1,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,
2219,deudor comercial,Pesca,Segmento F,Segmento E,Region 6,Zona 6,0,1,0,1,0,1,0,0,1,1,1,34,Excelente,Malo,F,1,Sindicatos,81,95,8,82,4,45,84,93,8,0,12,89,89,25,92,1,1,0,1,1,0,1,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
2220,deudor no comercial,Agricola,Segmento E,Segmento E,Region 6,Zona 4,1,0,0,1,1,0,0,0,0,1,0,57,Malo,Excelente,F,2,Sociedad,49,29,75,1,67,42,13,48,95,42,54,97,37,72,9,0,1,0,1,1,0,1,1,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,
2221,deudor uso medio de pago,Pesca,Segmento D,Segmento D,Region 4,Zona 6,0,0,0,0,0,0,1,0,0,1,0,61,Regular,Excelente,M,1,Federacion,92,93,76,78,40,25,15,88,85,41,35,40,62,5,49,1,1,0,1,0,0,1,1,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,
2222,deudor no comercial,Agricola,Segmento F,Segmento E,Region 6,Zona 6,1,1,1,1,0,1,1,1,1,1,1,35,Malo,Malo,F,2,Cooperativas,7,38,35,10,45,19,14,2,70,71,39,51,66,72,86,1,0,1,0,1,1,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
2223,deudor comercial,Pesca,Segmento F,Segmento F,Region 6,Zona 6,0,0,0,1,1,0,1,0,0,0,0,47,Excelente,Regular,F,2,SPA,65,76,92,11,76,68,86,6,67,34,23,66,9,61,51,0,0,1,0,0,0,1,1,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,SI,
2224,deudor no comercial,Pesca,Segmento E,Segmento D,Region 4,Zona 6,1,1,0,0,1,1,1,1,1,0,1,41,Regular,Excelente,F,1,Sindicatos,88,78,56,87,7,43,96,29,77,54,69,94,66,69,38,1,1,0,1,0,1,1,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2225,deudor comercial,Pesca,Segmento E,Segmento D,Region 6,Zona 5,0,1,0,1,1,1,0,0,0,1,1,37,Regular,Malo,M,1,SPA,47,70,43,43,95,39,33,44,49,29,5,57,42,20,96,0,1,1,1,1,1,0,0,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
2226,deudor comercial,Pesca,Segmento F,Segmento D,Region 5,Zona 5,0,1,0,1,1,1,1,1,1,0,0,66,Malo,Regular,F,1,Federacion,42,81,82,59,95,61,70,79,32,1,91,80,23,37,5,1,0,1,1,0,0,0,1,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE -WEB
2227,deudor no comercial,Pesca,Segmento D,Segmento F,Region 6,Zona 5,0,0,0,0,1,1,0,1,1,0,1,69,Malo,Excelente,F,1,Cooperativas,53,70,5,73,15,39,84,81,72,79,24,29,2,63,81,1,1,1,0,1,1,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2228,deudor comercial,Biotecnologia,Segmento D,Segmento D,Region 6,Zona 4,1,0,1,0,0,1,1,1,0,1,0,42,Malo,Excelente,F,1,Cooperativas,34,45,34,34,48,46,52,68,26,33,34,7,53,66,42,0,1,0,0,0,0,1,0,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,
2229,deudor uso medio de pago,Biotecnologia,Segmento D,Segmento E,Region 6,Zona 4,1,1,0,1,1,1,0,1,0,0,1,42,Malo,Malo,M,2,SPA,53,79,81,13,36,33,10,50,36,95,95,90,14,58,0,1,1,1,0,0,1,0,0,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,
2230,deudor no comercial,Pesca,Segmento E,Segmento D,Region 5,Zona 4,1,1,1,0,0,0,1,1,0,0,1,70,Excelente,Regular,M,2,SPA,79,76,7,96,48,79,71,96,32,28,7,56,17,70,20,1,1,0,1,1,1,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
2231,deudor uso medio de pago,Agricola,Segmento D,Segmento F,Region 4,Zona 6,1,0,0,0,1,0,1,0,0,0,1,24,Regular,Excelente,M,2,Sociedad,21,37,21,28,17,22,34,34,1,55,12,85,47,75,34,1,0,0,0,0,0,1,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
2232,deudor uso medio de pago,Agricola,Segmento E,Segmento F,Region 6,Zona 6,0,1,1,1,1,0,1,1,0,0,0,74,Malo,Excelente,F,2,Sindicatos,47,15,46,53,92,46,65,5,37,47,23,41,54,20,3,1,0,0,0,0,0,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
2233,deudor no comercial,Pesca,Segmento D,Segmento D,Region 6,Zona 4,1,0,1,1,0,1,0,1,0,0,0,60,Malo,Excelente,M,1,Sindicatos,68,60,36,17,42,5,10,31,88,47,41,47,53,20,70,0,0,1,0,0,0,0,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
2234,deudor comercial,Pesca,Segmento F,Segmento E,Region 6,Zona 4,0,0,1,1,1,0,1,0,0,0,1,68,Malo,Regular,M,1,Cooperativas,73,7,97,17,90,87,79,56,97,24,20,0,84,55,65,1,0,0,1,0,0,1,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
2235,deudor comercial,Pesca,Segmento E,Segmento F,Region 4,Zona 6,0,1,1,0,0,0,0,0,0,0,1,44,Malo,Excelente,M,2,Sociedad,29,6,22,39,65,89,86,38,42,54,8,28,23,11,58,1,0,1,1,1,1,0,1,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,RED SUCURSALES
2236,deudor uso medio de pago,Biotecnologia,Segmento F,Segmento D,Region 5,Zona 5,0,1,1,0,0,0,0,1,1,1,1,53,Excelente,Malo,M,1,Sindicatos,69,19,89,84,17,76,52,60,31,24,2,55,44,88,13,1,1,0,0,0,1,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2237,deudor uso medio de pago,Pesca,Segmento D,Segmento F,Region 5,Zona 4,0,1,0,0,0,0,1,1,0,0,1,74,Excelente,Regular,F,1,SPA,50,89,43,77,58,59,95,85,54,10,47,85,79,70,49,1,1,1,0,0,0,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,
2238,deudor uso medio de pago,Agricola,Segmento D,Segmento E,Region 4,Zona 6,0,0,0,0,0,1,1,1,0,0,1,46,Regular,Excelente,F,1,Cooperativas,20,66,71,30,44,61,73,77,61,72,95,43,14,95,38,0,1,0,1,1,1,0,1,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,RED SUCURSALES
2239,deudor no comercial,Biotecnologia,Segmento D,Segmento F,Region 5,Zona 4,1,1,0,1,1,1,0,1,1,0,0,73,Excelente,Excelente,M,2,Sindicatos,37,36,69,0,28,57,91,26,79,4,64,88,75,25,95,1,1,0,0,1,1,0,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
2240,deudor uso medio de pago,Pesca,Segmento F,Segmento E,Region 4,Zona 6,1,0,0,1,1,1,0,1,0,0,0,33,Malo,Regular,F,2,Federacion,45,0,81,69,65,99,86,89,10,56,44,94,15,2,44,0,0,0,1,1,0,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
2241,deudor comercial,Pesca,Segmento D,Segmento E,Region 4,Zona 6,0,0,0,0,1,0,1,0,0,0,1,64,Regular,Malo,F,2,SPA,70,80,14,2,5,99,54,33,24,6,74,62,24,29,38,1,0,0,0,1,1,0,1,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,RED SUCURSALES
2242,deudor comercial,Agricola,Segmento D,Segmento F,Region 5,Zona 6,0,1,1,0,1,1,1,1,1,0,1,44,Regular,Malo,F,1,Federacion,59,93,17,85,35,48,8,31,46,54,91,94,59,83,39,1,1,1,0,0,1,0,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
2243,deudor uso medio de pago,Agricola,Segmento E,Segmento D,Region 5,Zona 4,1,1,0,0,0,1,0,1,1,0,0,52,Malo,Malo,M,2,Federacion,66,56,31,79,34,94,81,2,84,88,22,97,2,88,5,1,0,1,0,1,1,1,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2244,deudor uso medio de pago,Biotecnologia,Segmento F,Segmento F,Region 6,Zona 5,1,0,1,0,0,0,1,1,1,0,0,73,Regular,Regular,M,2,Federacion,41,3,97,67,83,55,93,41,91,84,17,66,78,58,23,0,0,1,1,1,0,1,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
2245,deudor comercial,Agricola,Segmento E,Segmento E,Region 6,Zona 5,1,0,1,0,0,1,0,1,0,0,0,43,Regular,Regular,F,2,Cooperativas,84,65,51,88,83,37,6,51,28,29,84,28,63,63,58,0,1,1,0,1,0,1,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
2246,deudor no comercial,Agricola,Segmento E,Segmento E,Region 6,Zona 4,0,1,0,1,1,0,0,0,0,1,0,46,Regular,Malo,F,1,Sindicatos,71,44,11,17,59,10,21,0,81,16,59,16,48,32,95,1,0,1,0,1,0,1,0,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
2247,deudor uso medio de pago,Biotecnologia,Segmento D,Segmento E,Region 4,Zona 4,1,0,1,0,0,0,1,0,1,1,0,32,Malo,Excelente,F,2,SPA,37,13,91,68,84,86,49,66,30,16,44,16,27,77,49,1,0,0,0,1,0,0,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
2248,deudor uso medio de pago,Biotecnologia,Segmento D,Segmento E,Region 5,Zona 6,1,0,1,1,0,0,0,0,0,1,1,32,Malo,Excelente,M,2,Sociedad,24,76,89,13,45,3,17,46,14,50,24,0,47,97,23,0,1,1,1,1,1,0,0,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
2249,deudor no comercial,Pesca,Segmento D,Segmento D,Region 5,Zona 4,1,1,0,0,0,1,0,0,0,0,1,58,Regular,Excelente,M,2,Sindicatos,70,12,62,28,65,17,50,61,12,14,62,50,16,90,45,0,0,1,1,0,1,1,0,0,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2250,deudor no comercial,Biotecnologia,Segmento D,Segmento F,Region 5,Zona 5,0,0,1,1,0,0,0,0,0,1,0,28,Regular,Excelente,M,2,Cooperativas,22,82,81,96,21,58,59,93,98,6,12,31,59,26,93,0,1,0,1,0,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2251,deudor uso medio de pago,Agricola,Segmento D,Segmento F,Region 5,Zona 6,1,1,1,0,1,0,0,1,1,1,0,51,Malo,Malo,M,1,Sindicatos,16,6,53,70,44,9,28,23,56,40,33,63,56,59,27,0,1,0,0,1,1,0,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
2252,deudor no comercial,Pesca,Segmento F,Segmento E,Region 4,Zona 4,1,0,1,0,1,1,1,0,1,0,1,58,Malo,Excelente,F,2,Sociedad,54,0,88,24,43,36,0,51,53,22,76,49,97,2,96,1,1,0,1,0,0,0,0,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,SALESFORCE -WEB
2253,deudor uso medio de pago,Agricola,Segmento E,Segmento F,Region 5,Zona 4,0,1,0,0,1,0,1,0,1,1,0,74,Malo,Regular,M,2,Federacion,99,57,86,46,77,27,37,32,54,42,10,18,74,9,78,0,1,0,0,1,1,1,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,
2254,deudor no comercial,Biotecnologia,Segmento D,Segmento F,Region 4,Zona 5,1,0,0,0,0,1,1,0,0,0,0,23,Excelente,Malo,M,1,Sindicatos,9,56,24,72,47,38,56,86,0,74,15,85,23,2,68,0,1,0,1,0,0,0,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2255,deudor no comercial,Agricola,Segmento E,Segmento E,Region 4,Zona 4,1,1,0,0,0,0,1,0,0,1,1,62,Regular,Regular,F,2,Sindicatos,33,55,36,13,59,69,16,71,7,58,57,58,1,80,87,1,0,1,1,1,1,0,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2256,deudor uso medio de pago,Biotecnologia,Segmento D,Segmento F,Region 4,Zona 5,1,1,1,1,0,0,0,1,0,0,1,20,Malo,Regular,M,1,Sociedad,24,98,39,43,79,93,80,13,93,15,30,44,53,94,91,0,0,0,0,1,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,
2257,deudor uso medio de pago,Biotecnologia,Segmento E,Segmento F,Region 5,Zona 5,0,0,1,1,0,1,0,1,0,1,0,57,Excelente,Excelente,F,2,Cooperativas,82,51,10,12,46,59,61,61,9,59,27,81,47,24,94,1,1,0,1,0,0,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
2258,deudor uso medio de pago,Pesca,Segmento E,Segmento D,Region 6,Zona 6,1,0,1,1,1,0,0,0,0,0,0,69,Excelente,Regular,F,2,Sindicatos,60,1,96,85,24,67,75,15,39,56,38,6,59,85,24,1,1,1,1,1,1,1,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2259,deudor uso medio de pago,Agricola,Segmento D,Segmento F,Region 6,Zona 4,1,1,0,0,0,1,0,1,1,1,0,42,Excelente,Regular,F,1,SPA,22,42,20,17,50,70,95,36,18,34,34,75,82,17,24,0,0,0,1,1,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,
2260,deudor uso medio de pago,Pesca,Segmento D,Segmento D,Region 6,Zona 4,1,0,1,1,0,1,0,1,0,0,0,38,Malo,Regular,F,2,Cooperativas,68,71,38,67,5,41,29,55,8,90,43,52,9,66,7,1,1,0,1,0,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2261,deudor no comercial,Biotecnologia,Segmento E,Segmento E,Region 6,Zona 4,1,0,0,0,0,0,1,1,1,1,1,19,Excelente,Regular,F,2,SPA,63,54,73,10,88,41,19,55,38,65,95,98,25,37,23,1,1,1,1,1,1,0,0,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,RED SUCURSALES
2262,deudor comercial,Agricola,Segmento F,Segmento D,Region 6,Zona 6,0,1,1,0,0,1,0,0,1,0,0,38,Excelente,Malo,F,2,Sociedad,88,30,39,93,21,75,32,95,97,17,21,51,77,66,60,0,1,0,0,0,1,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
2263,deudor no comercial,Biotecnologia,Segmento E,Segmento E,Region 6,Zona 5,0,1,1,0,0,1,1,1,0,1,0,19,Excelente,Excelente,F,2,Sociedad,40,25,27,78,93,97,9,27,74,3,59,60,97,55,56,0,1,0,1,1,0,1,1,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,NO,
2264,deudor no comercial,Pesca,Segmento D,Segmento F,Region 5,Zona 6,1,1,1,0,0,0,0,1,1,0,0,70,Excelente,Regular,M,1,Federacion,71,74,19,15,69,25,89,41,81,9,18,41,12,33,70,0,1,0,0,0,1,1,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,
2265,deudor uso medio de pago,Agricola,Segmento D,Segmento D,Region 6,Zona 6,0,0,0,0,1,0,0,0,0,1,1,50,Regular,Excelente,M,1,Sociedad,64,55,97,93,35,38,2,52,14,89,1,2,50,99,73,1,1,1,1,1,1,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
2266,deudor uso medio de pago,Pesca,Segmento E,Segmento E,Region 4,Zona 5,0,0,0,0,1,1,0,0,1,0,1,29,Malo,Regular,M,1,Sociedad,73,7,32,49,9,9,98,58,5,18,78,38,88,61,86,1,1,0,0,1,0,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,RED SUCURSALES
2267,deudor comercial,Biotecnologia,Segmento F,Segmento F,Region 4,Zona 4,1,0,1,0,0,1,0,1,1,1,0,74,Malo,Excelente,F,1,Sindicatos,39,72,44,50,77,26,6,80,31,79,5,55,6,38,9,1,0,1,0,0,0,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
2268,deudor no comercial,Biotecnologia,Segmento F,Segmento E,Region 6,Zona 5,1,1,1,1,1,1,0,1,1,1,1,36,Excelente,Regular,M,2,SPA,83,27,35,23,84,18,11,78,20,33,17,58,59,76,63,0,1,0,0,0,1,1,1,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2269,deudor no comercial,Pesca,Segmento F,Segmento F,Region 5,Zona 4,0,0,0,0,1,1,1,0,1,1,1,31,Malo,Regular,F,1,Sociedad,22,60,81,21,57,66,21,71,88,67,83,61,24,71,57,1,0,1,1,1,0,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2270,deudor uso medio de pago,Biotecnologia,Segmento D,Segmento E,Region 5,Zona 6,1,0,0,1,1,0,1,0,1,0,1,24,Excelente,Excelente,F,1,Sindicatos,76,19,46,85,31,92,98,11,15,52,95,96,41,27,10,1,1,0,1,1,0,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
2271,deudor uso medio de pago,Agricola,Segmento F,Segmento E,Region 4,Zona 6,1,0,1,0,1,1,1,0,0,0,0,61,Malo,Regular,F,2,Cooperativas,6,65,14,57,47,40,83,0,22,71,44,83,40,71,65,1,0,0,1,0,0,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,RED SUCURSALES
2272,deudor uso medio de pago,Biotecnologia,Segmento F,Segmento D,Region 5,Zona 6,1,0,1,1,0,1,1,1,0,1,1,72,Excelente,Malo,F,1,Cooperativas,51,61,30,96,96,73,94,20,66,20,70,92,71,13,85,1,0,1,1,0,1,0,0,0,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,
2273,deudor comercial,Biotecnologia,Segmento D,Segmento D,Region 4,Zona 4,1,0,0,0,0,1,0,1,0,1,0,31,Excelente,Malo,F,1,Cooperativas,52,52,61,54,68,57,73,41,48,67,37,51,38,29,7,0,1,1,0,1,0,1,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,RED SUCURSALES
2274,deudor uso medio de pago,Pesca,Segmento E,Segmento F,Region 5,Zona 6,0,1,0,1,1,1,1,1,0,0,1,27,Regular,Malo,F,2,Sindicatos,32,26,89,92,92,52,31,24,54,7,0,58,1,50,90,1,0,1,1,1,0,0,0,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
2275,deudor uso medio de pago,Agricola,Segmento D,Segmento F,Region 5,Zona 6,1,1,1,1,1,1,1,1,1,0,0,56,Malo,Excelente,M,2,SPA,39,72,94,30,58,17,26,65,41,67,93,64,77,17,16,0,0,0,0,1,1,0,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,
2276,deudor no comercial,Agricola,Segmento D,Segmento E,Region 6,Zona 5,1,1,0,0,0,1,1,0,0,1,1,33,Malo,Malo,F,1,SPA,9,46,7,52,14,63,69,88,6,3,2,92,78,65,37,1,1,1,0,0,0,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,
2277,deudor no comercial,Agricola,Segmento D,Segmento F,Region 5,Zona 6,0,0,0,1,1,0,1,1,0,0,1,43,Excelente,Malo,F,1,Federacion,23,26,87,87,83,97,32,9,22,67,50,82,83,71,84,1,1,0,0,1,0,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
2278,deudor uso medio de pago,Biotecnologia,Segmento E,Segmento E,Region 6,Zona 6,1,0,1,0,1,0,1,0,1,0,0,49,Regular,Excelente,F,1,Sociedad,91,55,26,16,9,28,2,62,20,69,39,23,72,74,75,1,0,0,0,0,1,0,0,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2279,deudor comercial,Agricola,Segmento F,Segmento F,Region 6,Zona 6,1,1,1,1,1,1,1,1,0,1,0,44,Regular,Excelente,F,2,Sociedad,16,9,16,21,64,79,18,57,28,38,62,67,18,95,22,1,1,0,1,1,0,0,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2280,deudor no comercial,Agricola,Segmento F,Segmento D,Region 5,Zona 4,1,1,1,0,1,0,1,0,1,0,0,70,Malo,Malo,M,2,Cooperativas,80,93,66,99,8,84,7,44,4,38,58,64,21,61,41,0,0,0,1,1,0,0,1,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2281,deudor uso medio de pago,Agricola,Segmento D,Segmento E,Region 4,Zona 4,1,1,1,1,0,0,1,1,1,1,0,64,Malo,Malo,M,2,Sociedad,93,38,78,88,62,24,96,41,91,39,67,15,51,12,48,0,0,0,1,1,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
2282,deudor uso medio de pago,Agricola,Segmento D,Segmento F,Region 6,Zona 6,1,1,0,1,1,1,0,1,0,1,1,59,Regular,Excelente,M,1,Federacion,85,26,44,20,93,6,23,6,77,48,41,97,84,86,95,1,0,0,1,1,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,
2283,deudor no comercial,Biotecnologia,Segmento F,Segmento F,Region 4,Zona 5,0,1,1,1,1,0,0,1,0,1,0,51,Regular,Excelente,F,2,SPA,63,69,62,28,46,25,96,38,2,38,44,31,23,6,35,0,1,0,0,1,0,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
2284,deudor no comercial,Pesca,Segmento E,Segmento E,Region 6,Zona 5,1,1,0,0,1,0,0,0,0,0,1,39,Excelente,Regular,M,1,Sociedad,94,47,3,11,86,95,31,55,57,46,19,34,48,79,70,1,1,0,1,1,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
2285,deudor no comercial,Pesca,Segmento D,Segmento F,Region 4,Zona 5,0,1,0,0,0,0,0,1,0,1,1,65,Excelente,Regular,M,2,Sociedad,16,47,55,49,27,88,95,15,9,98,64,0,8,52,22,1,0,1,1,0,0,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
2286,deudor no comercial,Pesca,Segmento E,Segmento E,Region 4,Zona 5,1,1,1,1,1,0,0,0,0,0,0,48,Excelente,Regular,M,2,Sociedad,77,59,93,95,34,47,8,35,74,69,10,51,38,76,88,1,0,1,1,0,0,0,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,RED SUCURSALES
2287,deudor comercial,Pesca,Segmento D,Segmento F,Region 6,Zona 4,0,1,0,1,0,1,0,0,1,0,1,66,Excelente,Regular,F,1,Cooperativas,41,65,53,85,79,50,78,63,47,69,99,16,1,12,85,1,0,0,1,0,1,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
2288,deudor no comercial,Pesca,Segmento E,Segmento E,Region 6,Zona 4,1,0,0,0,0,0,1,1,0,1,1,19,Regular,Excelente,F,1,SPA,65,23,20,68,9,90,78,29,64,78,71,84,92,77,83,0,1,1,0,1,0,1,0,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
